Lemma,Grundform 
messen,"['Durchmesser', 'Fußballermaß', 'Knüpfelmaß', 'Radelmaß', 'Radelsmaß', 'Radfahrermaß', 'Radlermaß', 'Radlersbier', 'Schorlemaß', 'Seidelmaß']"
löschen,['Durstlöscher']
Dusel,"['Dussel', 'Saudusel', 'Traumdusel']"
Trutschel,['Dutschelein']
Dutte,"['Duttel', 'Flaschenduttler', 'Großduttete', 'Hundsdütte', 'Hundsdüttel', 'Mordsdutte', 'Rauchdutte', 'Taubendudderer']"
Schlehe,"['Dörnerschlehe', 'Hafenschlehe', 'Vogelschlehe']"
Staude,"['Dörnerstaude', 'Erdbirnenstaude', 'Hiefeleinstaude', 'Hiefenstaude', 'Hollerstaude', 'Hopfenstaude', 'Krautstaude', 'Mehlbeerleinstaude', 'Milchstaude', 'Ringelstaude', 'Rosmarinstaude', 'Rösleinstaude', 'Schlehenstaude', 'Weidenstaude']"
Leber,"['Dörrleber', 'Saufleber']"
Dümpfel,['Dümpfel']
flitzen,['Dünnflitz']
Bach,"['Dürrbach', 'Faulbach', 'Fährbach', 'Hundsbächerlein', 'Mühlbach']"
leben,"['Dürrleber', 'Dürrleberin', 'Dürrleberlein', 'Einsiedlerleben', 'Hundsleben', 'Jammerleben']"
Leim,"['Dürrleimer', 'Handleim', 'Leimentreter', 'Leimetreter', 'Spitalleim', 'Vogelleim']"
jagen,"['Düsenjäger', 'Fallschirmjäger', 'Gewitterjager', 'Gänsejäger', 'Mannsjägerin', 'Mordsjagd', 'Mädchenjäger', 'Mädleinjäger', 'Postleinsjäger', 'Rentenjägerin', 'Schürzenjager', 'Schürzenjäger', 'Schürzjäger', 'Speckjäger', 'Treibjagd', 'Weiberjäger', 'Wildjäger']"
Dutt,['Düttlein']
Esche,"['Eberesche', 'Feldesche', 'Langesche', 'Langeschel', 'Langeschte', 'Langgeschte', 'Steinesche', 'Vogelesche', 'Waldesche']"
Raute,"['Eberraute', 'Reutlein']"
Stenz,"['Eckenstenz', 'Hochmutsstenz']"
Feile,"['Eckfeile', 'Feitel', 'Flachfeile', 'Rundfeile']"
Pfeil,"['Eckpfeile', 'Pfeil', 'Pfitschepfeil', 'Pfitzepfeil', 'Pfützepfeil']"
Himmel,"['Ehehimmel', 'Schneehimmel']"
Joch,"['Ehejoch', 'Kühjoch', 'Schlittenjoch', 'Sprießjoch', 'Tragjoch', 'Tränkjoch', 'Wasserjoch']"
Krüppel,"['Ehekrüppel', 'Hundskrüppel', 'Hundskrüppelein', 'Katzenkrüppel', 'Nestkrüppel']"
Hand,"['Ehrenhand', 'Frauhändlein', 'Handhebe', 'Handhäckel', 'Handhäcklein', 'Hanf', 'Händschaufel', 'Hühnerhand', 'Linkhänder', 'Linkshändel', 'Linkshänder', 'Linkshändiger', 'Patschhand', 'Schmutzhändlein', 'Teufelshändlein']"
Ei,"['Ei', 'Fischeier', 'Froschei', 'Froscheier', 'Froscheierlein', 'Fröschei', 'Fröscheierlein', 'Fröscheilein', 'Fröschelei', 'Glotzei', 'Glücksei', 'Grünhasenei', 'Gänsei', 'Hasenei', 'Haseneierlein', 'Hexenei', 'Hitschei', 'Hitschenei', 'Hitscheneier', 'Hitschenwabbelei', 'Hühnereier', 'Krottenei', 'Krähenei', 'Krötenei', 'Kröteneier', 'Kuckucksei', 'Ochsenei', 'Osterei', 'Ostereilein', 'Osterhasenei', 'Rasenei', 'Rothasenei', 'Rötelei', 'Rötleinsei', 'Schlangenei', 'Spiegelei', 'Storchsei', 'Taubeneier', 'Teufelsei', 'Vögelseier', 'Windei']"
steigern,['Eichenholzversteigerung']
Kater,"['Eichkater', 'Hitzkaterer', 'Katzenkater', 'Nisskater', 'Rußkater', 'Schmusekater']"
Dotter,"['Eidotter', 'Eierdotter', 'Eierdötter', 'Gackeleinsdotter']"
Bovist,"['Eierbovist', 'Erdbirnenbovist', 'Erdäpfelbovist', 'Feldbovist', 'Flaschenbovist', 'Grundbirnenbovist', 'Hasenbovist', 'Kartoffelbovist', 'Kugelbovist', 'Pfaufischt', 'Rauchbovist', 'Rübenbovist', 'Staubbovist', 'Teufelsbovist', 'Waldbovist', 'Wiesenbovist']"
gelb,"['Eiergelb', 'Eigelb']"
Gerste,"['Eiergerste', 'Eiergerstensuppe', 'Rollgerste']"
schlottern,"['Eiergeschlatter', 'Mohnschlotterlein', 'Schluderer', 'Zuckerschlotterlein']"
juchzen,['Eierjuchzen']
Omelett,['Eieromelett']
Pflaume,"['Eierpflaume', 'Fallpflaume', 'Schlehenpflaume', 'Stadtpflaume', 'Steinpflaume', 'Säupflaume']"
Schnaps,"['Eierschnaps', 'Hollerschnaps', 'Magenschnäpslein', 'Schlehenschnaps', 'Soldatenschnaps']"
Trödel,['Eigentrödler']
Griebe,"['Eigrieben', 'Schmalzgrieben', 'Speckgriebelein', 'Speckgrieben']"
klar,"['Eiklar', 'Kriegserklärung', 'Liebeserklärung']"
Schritt,"['Eilschritt', 'Gaukelschritt', 'Gänseschrittchen', 'Gänseschrittlein', 'Hünkelschrittchen', 'Katzenschritt', 'Kilometerschritt', 'Kinderschritt', 'Kommunschritt', 'Meilenschritt', 'Mordsschritt', 'Poppeleinsschrittlein', 'Riesenschritt', 'Sauschritt', 'Siebenmeilenschritt', 'Stechschritt', 'Tanzschrittlein', 'Tippelschritt', 'Tippelschrittlein', 'Trippelschritt']"
Schlüssel,"['Einbrecherschlüssel', 'Hakenschlüssel', 'Hausschlüssel', 'Nachschlüssel', 'Pflugschlüssel', 'Schraubenschlüssel', 'Sensenschlüssel', 'Zweitschlüssel']"
eben,"['Einebene', 'Einebig', 'Einebne', 'Einebnet', 'Eingeebnete', 'Eingeebnetes', 'Eingeebnig']"
Ernte,"['Einernten', 'Erdbirnenernte', 'Erdäpfelernte', 'Erdäpfelsernte', 'Flachsernte', 'Fruchternte', 'Gesamternte', 'Getreideernte', 'Grummeternte', 'Grundbirnenernte', 'Grundbirnensernte', 'Grundbirnsernte', 'Heuernte', 'Heuernten', 'Heuing', 'Kartoffelernte', 'Kartoffelsernte', 'Kleeernte', 'Kornernte', 'Patakenernte', 'Schnitternte', 'Schnittieren', 'Weizenernte']"
Pinsel,"['Einfaltspinsel', 'Faustpinsel', 'Hochfahrtspinsel', 'Hochmutspinsel', 'Hoffartspinsel', 'Hoffartspinselein', 'Kehrpinsel', 'Maispinsel', 'Maispinselein', 'Unnotspinsel', 'Weihwasserpinsel', 'Weisheitspinsel']"
fassen,"['Einfass', 'Einfassung', 'Eingefasstes', 'Holzgefäß', 'Knopfeinfassung', 'Knopflocheinfassung', 'Salzgefäß', 'Tongefäß', 'Türeinfass']"
Einfalt,['Einfältige']
kochen,"['Eingekochtes', 'Erdbirnenkoch', 'Häfenleinskocher', 'Kaffeekocher', 'Röggleinkoch']"
lenken,"['Eingelenk', 'Fahrradlenker']"
placken,"['Eingeplackter', 'Hereingeplackte', 'Hereingeplackter', 'Hineingeplackter']"
schleusen,"['Eingeschleuster', 'Stauschleuse']"
weich,"['Eingeweichtes', 'Eingeweichtig', 'Einweichig', 'Herzerweichen', 'Steinerweichen']"
Geweide,"['Eingeweide', 'Ingeweid', 'Ingeweide']"
greifen,"['Eingriff', 'Griff', 'Kuhgreifen', 'Vorgriff']"
Schwein,"['Einlegschwein', 'Jungschwein', 'Korbschwein', 'Korbschweinlein', 'Läuferschwein', 'Mastschwein', 'Mutterschwein', 'Saugschwein', 'Schlachtschwein', 'Zuchtschwein']"
Kummer,"['Einmachkümmerlein', 'Einmachkümmerling', 'Einschneidekümmerlein', 'Esskümmerlein', 'Liebeskummer', 'Maiskümmerlein', 'Salatkummer', 'Salatkümmerchen', 'Salatkümmere', 'Salatkümmerlein', 'Salatkümmerling', 'Salzkümmerlein', 'Schlangenkummer', 'Schlangenkümmer', 'Schlangenkümmerlein', 'Schlangenkümmerling', 'Schälkümmerlein']"
Schicht,"['Einschichtiger', 'Einschichtiges', 'Eisschicht', 'Eisschichtlein', 'Grasschicht', 'Humusschicht', 'Rasenschicht']"
schmeicheln,['Einschmeichler']
siedeln,"['Einsiedel', 'Einsiedler']"
Pferch,"['Einzelpferch', 'Feldpferch', 'Schafpferch', 'Schafspferch', 'Scheunenpferch', 'Wanderpferch', 'Weidepferch', 'Winterpferch']"
öde,['Einöder']
Blitz,"['Eisblitze', 'Gaublitz', 'Haselnussblitzer', 'Heideblitzen', 'Hitzblitz', 'Hitzeblitz', 'Hitzeblitzer', 'Hitzenblitz', 'Sauberblitz']"
blühen,"['Eisblüte', 'Hiefenblüh', 'Hollerblühe', 'Hollerblüte', 'Lärchenblüter', 'Märzenbüschblüte', 'Pappelblüte', 'Ringleinsstöckblüte', 'Schlehenblühe', 'Schlehenblüte', 'Schlehgeblüh', 'Schneeblühen', 'Zuckerblüte']"
Coupé,['Eisenbahncoupé']
Schiene,"['Eisenbahnschiene', 'Eisenschiene', 'Gleitschiene', 'Kufenschiene', 'Ladeschiene', 'Laufschiene', 'Schlittenschiene', 'Schlittschuhschiene']"
klieben,"['Eisenkliebe', 'Holzklieben', 'Holzklieber', 'Klöbelein']"
Kufe,"['Eisenkufe', 'Eiskufer', 'Fleischkufe', 'Gleitkufe', 'Holzkufe', 'Schlittenkufe', 'Schlittschuhkufe', 'Schlittskufe', 'Schneekufe', 'Transportkufer']"
Spaten,"['Eisenspaten', 'Gabelspaten', 'Gartenspaten', 'Grabspaten', 'Handspaten', 'Stielspaten', 'Zinkenspaten']"
Täcks,"['Eisentäcks', 'Eisentäcksel', 'Eisentäckslein', 'Holztäcks', 'Holztäcksel', 'Holztäckslein', 'Schuhtäcks', 'Schuhtäckslein', 'Schusterstäcks']"
Zweck,"['Eisenzweck', 'Eisenzweck(e)', 'Holzzweck', 'Holzzweck(e)', 'Holzzwecklein', 'Schuhzweck', 'Schuhzweck(e)', 'Schuhzwecklein', 'Schusterzweck(e)', 'Waschzwecke', 'Wäschezweck', 'Wäschezwecke', 'Wäschezweckelein', 'Wäschezwecker', 'Wäschezwecklein', 'Wäschzwecklein']"
Film,['Eisfilm']
Klumpen,"['Eisklumpen', 'Matschklumpen', 'Schneeklumpen', 'Schneeklumper']"
Matte,"['Eismatte', 'Käsematte', 'Käsmatte', 'Schneematte', 'Strohmatte']"
Pickel,"['Eispickel', 'Eiterpickel', 'Eiterpickelein', 'Zornpickel']"
schmelzen,"['Eisschmelz', 'Mehlschmelze']"
Scholle,['Eisscholle']
schrapfen,['Eisschrapper']
Schub,"['Eisschuber', 'Eisschübel', 'Grasschübel', 'Schneeschübel', 'Schübel', 'Truhenschub', 'Wasserschub']"
Schwarte,"['Eisschwarte', 'Eisschwärtlein', 'Fleischschwarte', 'Grasschwarte', 'Haarschwarte', 'Kahnschwarte', 'Kirchenschwarte', 'Kleeschwarte', 'Käseschwarte', 'Mordsschwarte', 'Sauschwarte', 'Schindersschwarte', 'Schwärteln', 'Speckschwarte', 'Stupfschwärteln', 'Säuschwarte']"
Spiegel,"['Eisspiegel', 'Eulenspiegel']"
Stachel,['Eisstachel']
stanzen,['Eisstanzer']
Pocke,"['Eiterpfucke', 'Eiterpfücklein', 'Eiterpöckelchen', 'Rotzpfucke']"
treten,"['Elfentrittchen', 'Ententreter', 'Fehltritt', 'Kommisstreter', 'Kurztreter', 'Lehmetreter', 'Lehmtreter', 'Leimtreter', 'Leistreterin', 'Pedaletreter', 'Pedaltreter', 'Pflastertreter', 'Wegtreter', 'Wiesenzertreter', 'Zeppeleinstretet']"
Bogen,"['Ellbogen', 'Ellenbogen', 'Fickelbogen', 'Fiedelbogen', 'Flitzbogen', 'Halbbogen', 'Hörnerbogen', 'Kleiderbogen', 'Kufenbogen', 'Mähbogen', 'Ofenbogen', 'Ofenrohrbogen', 'Ofenrohrbögelein', 'Rohrbogen', 'Rohrbögelein', 'Schlittenbogen', 'Sensenbogen', 'Wasserbogen']"
Politik,['Ellbogenpolitiker']
Krelle,"['Ellenkrelle', 'Ellenkrellein']"
Salat,"['Endiviensalat', 'Grundbirnensalat', 'Männersalat', 'Obstsalat']"
süß,['Engelsüß']
Ammer,"['Engerling', 'Goldammerlein', 'Heuemmerig']"
Anke,"['Enkel', 'Fettanke', 'Knieanke', 'Speckanke']"
Pritsche,"['Entenpritsche', 'Hochmutspritsche', 'Hoffartspritschel', 'Hundspritsche', 'Kuhpritsche', 'Kuhpritscher', 'Kuhpritschler', 'Kühpritsche', 'Kühpritscher', 'Lauspritschelein', 'Nackepritsche', 'Sandpritsche', 'Saupritsche', 'Seichpritsche', 'Seichpritschlein']"
Antrach,['Ententracher']
wackeln,"['Entenwackelein', 'Wackeslein', 'Zischewackel']"
Wieber,"['Entenwieberlein', 'Gänsewieberlein', 'Gänsewiwer']"
Onkel,"['Erbonkel', 'Pomadenonkel', 'Schmarrenonkel', 'Schneeonkel']"
Rebe,"['Erdapfelreben', 'Erdbirnenreben', 'Erdäpfelreben', 'Hopfenrebe', 'Weingartsrebe', 'Weinrebe', 'Weinreblein']"
Schrot,"['Erdapfelschrot', 'Gerstenschrot', 'Getreideschrot', 'Haferschrot', 'Hirnschrot', 'Kuhschroten', 'Pfahlschrot', 'Sauenschrot', 'Sauschrot', 'Sojaschrot', 'Säuenschrot', 'Säuschrot', 'Vierschröter', 'Vierschrötige', 'Vierschrötigen', 'Vierschrötiger', 'Zwieschrötiger']"
trinken,"['Erdapfelstrinken', 'Flaschentrinken', 'Flaschentrinker', 'Franzosentrunk', 'Freibiertrinker', 'Gelegenheitstrinker', 'Haustrunk', 'Kaffeetrinken', 'Kleietrinken', 'Ludeltrinker', 'Schlaftrunk', 'Schlummertrunk', 'Säutrinken', 'Taglohntrinker']"
Baunze(n),"['Erdbirnbaunzel', 'Erdbirnbaunzer', 'Erdbirnenbaunze(n)', 'Erdbirnenbaunzelein', 'Haselbaunzelein', 'Haselnussbaunzer', 'Haselnussbaunzerlein', 'Hasenbaunzer', 'Hochmutsbaunze', 'Hochmutsbaunzer']"
horgeln,"['Erdbirnehorgelein', 'Schneehorlein', 'Schneehurgel', 'Schneehürgel']"
Horde,"['Erdbirnenhorde', 'Kartoffelhürde', 'Misthorde', 'Schafhorde', 'Schafhürde', 'Schneehorde', 'Schneehürde']"
Kobe,"['Erdbirnenkoben', 'Kober']"
Nocke,"['Erdbirnennockelein', 'Erdäpfelnockerlein']"
puffen,"['Erdbirnenpuffer', 'Erdbirnpuffer', 'Erdäpfelpuffer', 'Erdäpfelpufferlein', 'Erdäpfelspuffer', 'Grundbirnenpuffer', 'Grundbirnenpufferlein', 'Grundbirnenspuffer', 'Grundbirnpuffer', 'Grundbirnspuffer', 'Hexenpuffer', 'Hollerpuffe', 'Hollerpuffen', 'Hollerpuffer', 'Kartoffelpuffer', 'Krötenpuffer', 'Patakenpuffer', 'Schmuspuffer', 'Spritzpuffer', 'Teufelspuffer']"
roden,"['Erdbirnenroder', 'Erdbirnenroderer', 'Erdäpfelroder', 'Erdäpfelroderer', 'Erdäpfelsroder', 'Grundbirnenroder', 'Grundbirnenroderer', 'Grundbirnenroderlein', 'Kartoffelroder', 'Kartoffelroderer', 'Kartoffelsroder', 'Neurod(e)', 'Patakenroder', 'Rodler', 'Schleuderroder', 'Waldroden', 'Waldrodung']"
Rang,"['Erdbirnenrängelein', 'Erdbirnleinränglein', 'Erdäpfelrängelein', 'Hohlrangen', 'Kalmusrangen', 'Rang', 'Rangen', 'Schneerangen', 'Steinrang', 'Winterrangen']"
schlenkern,"['Erdbirnenschlenkerer', 'Erdbirnenschlenkerin', 'Erdäpfelschlenkerer']"
schoppen,"['Erdbirnenschoppelein', 'Erdbirnschoppelein', 'Fransenschoppelein', 'Frühschoppen', 'Grundbirnenschöppelein', 'Haarschoppel', 'Haarschopper', 'Klößschöppelein']"
Strauch,"['Erdbirnenstrauch', 'Kartoffelstrauch', 'Schlehenstrauch']"
Stengel,"['Erdbirnenstängel', 'Grundbirnenstängel', 'Mangoldstängel', 'Riechstängel', 'Rosmarinstängel', 'Rosmarinstängelein', 'Waagstängel', 'Wagenstängel']"
wühlen,['Erdbirnenwühler']
Franse,"['Erdbirnfransen', 'Fleischfränslein', 'Simpelfransen']"
Reihe,"['Erdbirnreihelein', 'Erdäpfelreihe', 'Erdäpfelsreihe', 'Erdäpfelsreihelein', 'Grundbirnenreihe', 'Grundbirnreihe', 'Grundbirnsreihe', 'Heureihen', 'Kartoffelreihe', 'Maschinenreihe', 'Rechreihe', 'Rübenreihelein']"
Schindel,"['Erdbirnschindel', 'Holzschindel', 'Kartoffelschindel', 'Strohschindel']"
Floh,['Erdfloh']
häl,['Erdhahl']
Mande,"['Erdmändlein', 'Futtermande', 'Mandel']"
reich,"['Erdreich', 'Schnellreicher']"
auf,"['Erdäpfelauflauf', 'Gehauf', 'Hupfauf', 'Laberauf', 'Plärrauf', 'Strohaufräumer', 'Treibauf', 'Wäscheaufhang']"
Bumbes,"['Erdäpfelbumbelein', 'Erdäpfelbumberlein', 'Erdäpfelbumbes']"
wölben,"['Erdäpfelgewölbe', 'Rübengewölbe']"
Kotelett,"['Erdäpfelkotelett', 'Schusterskotelett']"
Miete,"['Erdäpfelmiete', 'Erdäpfelsmiete', 'Kartoffelmiete', 'Kellermiete', 'Rangesmiete', 'Runkelsmiete', 'Rübenmiete', 'Strohmiete']"
schwimmen,"['Erdäpfelschwimmer', 'Hereingeschwommene']"
Silo,"['Erdäpfelsilo', 'Grünfuttersilo', 'Kartoffelsilo']"
Transch,['Erdäpfeltränschlein']
Urlaub,['Erholungsurlaub']
Schnalle,"['Ernstschnalle', 'Fünfzigpfennigschnalle', 'Krautschnalle', 'Waagschnalle', 'Wasserschnalle']"
gar,['Erntegar']
Gitter,"['Erntegitter', 'Flöhgitter', 'Fressgitter', 'Futtergitter', 'Heugitter', 'Kleidergitter', 'Lattengitter', 'Raufgitter', 'Reffgitter', 'Schneegitter', 'Setzgitter', 'Streugitter']"
scheu,"['Erntescheusal', 'Feldscheue', 'Kellerscheusal', 'Krautscheue', 'Mäusscheusal', 'Scheuer', 'Strohscheusalein']"
Trunk,"['Erntetrunk', 'Schnitterntetrunk']"
Kommunion,"['ErstKommunikant', 'Erstkommunikant', 'Erstkommunion']"
Geiß,"['Erstlinggeiß', 'Erstlingsgeiß', 'Erstlingsgeißlein', 'Fichtengeiß', 'Gartengeiß', 'Geißel', 'Geltgeiß', 'Grabengeiß', 'Habergeiß', 'Haberngeißlein', 'Hafergeiß', 'Heugeiß', 'Hoffartsgeiß', 'Hoppergeiß', 'Huckelgeiß', 'Humpelgeiß', 'Huttergeiß', 'Häppergeiß', 'Hörnergeiß', 'Kellergeiß', 'Kiefergeiß', 'Kieferngeißlein', 'Koppelgeiß', 'Korngeiß', 'Lachgeiß', 'Lausgeiß', 'Meckergeiß', 'Nachtgeiß', 'Naschgeiß', 'Plattengeiß', 'Plattgeiß', 'Rehgeiß', 'Rodelgeiß', 'Rotzgeiß', 'Räkelgeiß', 'Schmalgeiß', 'Schnattergeiß', 'Schneidergeiß', 'Schneidersgeiß', 'Spinnengeiß', 'Stutzgeiß', 'Tannengeiß', 'Tannengeißlein', 'Wannengeiß', 'Webergeiß', 'Zeitgeiß', 'Zuchtgeißlein']"
Speise,"['Erstspeise', 'Leibspeise', 'Mauerspeis', 'Maurerspeis', 'Mörtelspeis', 'Nachspeise', 'Spälgleinspeise', 'Zementspeis', 'Zwetschgenhutzelnachspeise']"
schwadronieren,['Erzschwader']
Huf,"['Eselshuf', 'Lenkhufer', 'Rosshuf']"
Groppe,"['Essengroppe', 'Kaffeegroppen']"
Tender,"['Essentender', 'Essentenderlein']"
Bumser,"['Essigbumser', 'Frühbumser', 'Schrollenbumser']"
Krug,"['Essigkrüglein', 'Gackeleinskrug', 'Henkelkrug', 'Lutterkrug', 'Maßkrug', 'Milchkrug', 'Milchkrügel', 'Milchkrüglein', 'Plempelkrug', 'Schlotterkrug', 'Schlotterleinskrug', 'Schlötterkrug', 'Schäferskrug', 'Steinkrug', 'Steinkrüglein', 'Tonkrug', 'Wetzkrug', 'Wetzsteinkrug', 'Wetzsteinkrüglein']"
sieden,"['Essigsieder', 'Gerstengesiede', 'Gerstengesott', 'Gerstensiede', 'Gerstensiedel', 'Gerstensott', 'Gerstensotte', 'Gerstensütt', 'Gerstensützel', 'Gesotter', 'Gesotteri', 'Getreidesiede', 'Getreidesütt', 'Hafersott', 'Hartgesottener', 'Kornsiede', 'Kornsott', 'Kornsütt', 'Lahmsieder', 'Lehmsiedler', 'Leime(n)sieder', 'Leimeinsieder', 'Leimelsieder', 'Leimensieder', 'Leimesieder', 'Leimsieder', 'Seifensieder', 'Strohsiede', 'Sudel', 'Traumsieder', 'Weizensiede', 'Weizensott', 'Weizensütt', 'Ährengesott']"
Latz,"['Esslatz', 'Esslatze(n)', 'Esslätzlein', 'Futterlatze(n)', 'Geifergollerlatz', 'Geiferlatz', 'Geiferlatze(n)', 'Geiferlatzel', 'Geiferlatzlein', 'Geiferlätzchen', 'Geiferlätzel', 'Geiferlätzlein', 'Hosenlatz', 'Kinderlatz', 'Kleinkinderlatz', 'Lahmerlatz', 'Sabbellatz', 'Sauglatz', 'Schlabberlatz', 'Schlabberlätzlein']"
Tisch,"['Esstisch', 'Gottestisch', 'Kaffeetisch', 'Katzentischchen', 'Wirtshaustisch']"
Zimmer,"['Esszimmer', 'Frauenzimmer', 'Mordsfrauenzimmer']"
Wulst,"['Eutergewulst', 'Fettwulst', 'Speckwulste(n)']"
Pech,"['Euterpech', 'Harzpech', 'Kälberpech', 'Mutterpech', 'Saupech', 'Schuhpech', 'Strichenpech', 'Ziehpech']"
Prozess,['Ewigkeitsprozess']
Billett,['Fahrbillett']
recht,"['Fahrrecht', 'Fahrtrecht', 'Rechthaber', 'Schiebrecht', 'Zurechter']"
Schein,"['Fahrschein', 'Totenschein']"
Falle,"['Falle', 'Hennenfalle', 'Hühnerfalle', 'Mausefalle', 'Mausefallenmacher', 'Mausefallenträger', 'Mausfalle', 'Mäusfalle', 'Schneckenfalle']"
Schirm,"['Fallschirm', 'Fallschirmchen', 'Fallschirmlein', 'Herrnschirm', 'Kappenschirm', 'Mützenschirm', 'Parasolschirm', 'Regenschirm', 'Regenschirmchen', 'Regenschirmlein', 'Sonnenschirm', 'Sonnenschirmlein', 'Stupfschirm']"
Tipp,['Falschtipper']
Strumpf,"['Familienstrumpf', 'Feinstrumpf', 'Florstrumpf', 'Flöhstrumpf', 'Frauenstrumpf', 'Häkelstrumpf', 'Löchleinstrumpf', 'Netzstrumpf', 'Nylonstrumpf', 'Perlonstrumpf', 'Seidenstrumpf', 'Spinnenwebstrumpf', 'Spinnwebenstrümpflein', 'Strickstrumpf']"
Fant,['Fantel']
Kreuz,"['Farbkreuz', 'Hosenkreuz', 'Kreuzer', 'Pfändkreuz', 'Straßenkreuz', 'Straßenkreuzung', 'Wegkreuz', 'Wegkreuzing', 'Wegkreuzung']"
Farrschnur,['Farrschnur']
Fase,"['Fase', 'Faser', 'Fäserlein']"
Faselein,['Fasen']
Fasnacht,['Fasnacht']
Kaspar,"['Fasnachtskasper', 'Fußballkasper', 'Hampelkasper', 'Hanskasper', 'Herzkasper', 'Herzkasperl', 'Herzkaspers', 'Holzkasper', 'Hörnleinskasper', 'Klassenkasper', 'Narrenkasper', 'Nervenkasperl', 'Pomadenkasper', 'Rasselkasper', 'Schläppenkasper', 'Schulkasper', 'Suppenkasper', 'Wurstkasper', 'Zappelkasper', 'Ziehkasper', 'Ölkasper']"
Breze,"['Fastenbrezen', 'Laugenbreze', 'Neujahrsbreze', 'Salzbreze', 'Salzbrezel', 'Salzbrezen']"
Zelte,['Fastenzeltlein']
Fatzschnur,"['Fatzschnur', 'Fatzschnürlein']"
Mörtel,"['Faulenzermörtel', 'Maurermörtel']"
Bett,"['Federbett', 'Grundbirnenbett', 'Himmelbett', 'Himmelbettlein', 'Kindbett', 'Kindbetterin', 'Kinderbettchen', 'Kinderbettlein', 'Rungenbett', 'Spannbett', 'Stubenbett', 'Totenbett', 'Unterbett', 'Wiegenbettchen']"
Ziefer,"['Federgeziefer', 'Flügelgeziefer', 'Hennenziefer', 'Mückengeziefer']"
Athlet,"['Federkielathlet', 'Käseathlet', 'Würsteathlet']"
kutzen,['Federkutzerin']
Lein,['Federleinen']
Messer,"['Federmesser', 'Hackmesser', 'Käsmesser', 'Putzmesser', 'Schleißenmesser', 'Schneemesser', 'Schürgmesser', 'Spitzmesser', 'Stopfmesser', 'Stoßmesser', 'Stumpfmesser', 'Taschenmesser']"
Mappe,['Federmäpplein']
Feuer,"['Fegefeuer', 'Fegfeuer', 'Feurige', 'Flammfeuer', 'Flugfeuer', 'Johannisfeuer', 'Lunderfeuer', 'Schnellfeuer', 'Strohfeuer']"
Furie,['Fegfurie']
vernichten,['Fehlervernichter']
Geburt,"['Fehlgeburt', 'Nachgeburt']"
Garten,"['Feierabendgärtler', 'Grüngarten', 'Hasengartel', 'Hasengartlein', 'Hasengärtchen', 'Hasengärtel', 'Hasengärtlein', 'Hausgärtlein', 'Kindergarten', 'Krautgarten', 'Krautgartlein', 'Ostergartel', 'Ostergärtchen', 'Ostergärtel', 'Ostergärtlein', 'Pfarrgarten', 'Schrebergarten', 'Vorgarten', 'Wirtsgarten', 'Zahlengärtlein']"
Ranch,"['Feierabendsrancher', 'Geißrancher', 'Kleinrancher', 'Mondscheinrancher']"
Schlund,"['Feiertagschlund', 'Gierschlund', 'Sonntagsschlund']"
naschen,"['Feinnascher', 'Zuckernäscher']"
Flur,"['Feldflurer', 'Gemeindeflur', 'Grenzflur', 'Wiesenflur']"
schwören,['Feldgeschworener']
hüten,"['Feldhüter', 'Fischhüten', 'Hirschenhüter', 'Kartoffelhütes', 'Kinderhüterin', 'Ladenhüter', 'Säuhüter', 'Träubleinhüter', 'Vorhut', 'Waldhüter', 'Wasserhüter', 'Weiherhüter']"
Krack,"['Feldkrack', 'Fleischkrack', 'Hüpfkrack', 'Nebelkrack', 'Wurstkrack', 'Würstekrack', 'Zusammengekracketer']"
scheuchen,"['Feldscheuche', 'Göckelscheuche', 'Krautscheuche', 'Krautscheucher', 'Spinnenscheucher', 'Tatterscheuche', 'Vogelscheuche']"
schnurren,"['Feldschnurre', 'Gerstenschnurren', 'Kaiserschnurre(n)', 'Maisschnurre', 'Maisschnurren', 'Wasserschnurrer', 'Wilhelmsschnurren']"
spinnen,"['Feldspinne', 'Haberspinne', 'Heuspinne', 'Hornspinne', 'Kreuzspinne', 'Meerspinne', 'Mähspinne', 'Schneiderspinne', 'Seidenspinne', 'Vogelspinne', 'Weberspinne']"
Kranz,"['Felgenkranz', 'Fischkränzlein', 'Haarkranz', 'Hauskranz', 'Hosenkranz', 'Kirchweihkranz', 'Kuttelkranz', 'Nabenkranz', 'Nusskränzlein', 'Paterleinskranz', 'Perleinkranz', 'Päterleinskranz', 'Radkranz', 'Rosenkranz', 'Rosenkranzel', 'Rosenkränzlein', 'Tannenkranz', 'Wagenkranz']"
Schweiß,"['Fensterschweiß', 'Negerschweiß']"
Meter,"['Festmeter', 'Kilometer', 'Kubikmeter', 'Quadratmeter', 'Raummeter']"
Kuhle,['Fettkuhle']
lösen,['Fettlöser']
Fett,['Fettnack']
Napf,"['Fettnapf', 'Käsenapf', 'Käsnapf', 'Milchnapf', 'Salznapf', 'Salznapfel', 'Salznapfen', 'Salznäpfchen', 'Salznäpfel', 'Schrotnapf', 'Straußnapf', 'Tragnäpflein']"
Nischel,['Fettnischel']
Pomade,['Fettpomade']
Rister,['Fettrister']
Sutz,['Fettsutz']
Esse,['Feueresse']
Klitsch,"['Feuerklitsche', 'Hemdklitsche', 'Kornklitsche', 'Maurersklitsche']"
