Lemma,Grundform
Strumpf,['Spinnwebenstrümpflein']
Splint,['Splintlein']
Spons,['Sponsel']
Sport,"['Sportlein', 'Spörtchen', 'Spörtlein']"
Sprack,['Sprackelein']
spratzen,"['Spratzel', 'Spratzelein', 'Sprätzel']"
Spreil,['Spreilelein']
spreizen,"['Spreizel', 'Spreizlein']"
sprengen,"['Sprengel', 'Sprengerlein']"
Sprieß,"['Spriezel', 'Spriezelein']"
Sprinz,"['Springinkelein', 'Springinkerl']"
Spruch,"['Spruchsäckel', 'Sprüchel', 'Sprüchlein']"
Sprauß,"['Spräußel', 'Spräußtel']"
Socke,['Sprüchesockel']
Spaten,['Spätelein']
spülen,"['Spülein', 'Spüli']"
Spule,['Spüllein']
Spund,['Spündlein']
Stadt,"['Stadtel', 'Stadterlein', 'Stadtsäckel', 'Städtel', 'Städtlein']"
Leonhard,['Stangenloidel']
stanzen,['Stanzlein']
Hals,['Starenhälslein']
starr,"['Starzefickel', 'Sterzerlein']"
Staub,"['Stauberlein', 'Stäubchen', 'Stäuberlein', 'Stäublein']"
Mauer,['Staumäuerlein']
wehren,"['Stauwehrlein', 'Wehrlein']"
Stefel,['Stefelein']
Stephan,['Steffelein']
wecken,['Stehweckerlein']
Wort,"['Sterbenswörtlein', 'Wörtel', 'Wörtlein']"
Stickel,['Stickelein']
Stil,['Stilmöbel']
Chistoph,['Stoffel']
stolpern,['Stolperlein']
Tritt,"['Stolpertrittlein', 'Trittlein', 'Türtrittlein']"
Storren,"['Storrlein', 'Störrel', 'Störrlein']"
stottern,['Stotterlein']
strampeln,"['Strampel', 'Strampelchen', 'Strampelein', 'Stramplein']"
strampfen,"['Strampfel', 'Strampferlein']"
stranzen,['Stranzi']
Strenze,"['Stranzlein', 'Strenzel', 'Strenzelein', 'Strenzlein', 'Säustrenzel']"
Strauche,['Strauchen']
strawanzen,['Strawanzchen']
streichen,"['Streicherlein', 'Strichel', 'Strichlein']"
streiten,"['Streitlein', 'Streitsäckel']"
Striezel,"['Striezelein', 'Striezlein']"
striezen,['Striezi']
Strizi,['Strizel']
stramm,['Strummel']
strupfen,"['Strupfel', 'Strupferlein', 'Strüpferlein']"
strupp,['Struppi']
Straße,['Sträßlein']
stumm,['Stummelein']
stupsen,['Stupsel']
Stutz,"['Stutzchen', 'Stutzel', 'Stutzelein', 'Stutzlein', 'Stützlein']"
Stadel,['Städelein']
Stall,['Ställein']
Ständel,['Ständelein']
Star,['Stärlein']
Staude,"['Stäudel', 'Stäudlein']"
Stoff,['Stöfflein']
stumpen,['Stümperei']
stumpf,['Stümpflein']
Stunde,['Stündelein']
Sturm,['Stürmchen']
Sturz,"['Stürzel', 'Stürzelein', 'Stürzlein']"
Stute,['Stütlein']
Suff,"['Sufflein', 'Süffchen', 'Süfflein']"
Suppe,"['Supenkännlein', 'Suppenbündlein', 'Süpplein']"
sirig,['Suri']
surren,['Surmelein']
Säbel,['Säbelein']
säen,"['Säerei', 'Säerlein', 'Särüblein']"
Satte,['Sättlein']
Zehe,"['Säuzehlein', 'Zehlein']"
Süre,"['Sürelein', 'Süri', 'Sürlein']"
süß,"['Süßbirnlein', 'Süßelein']"
Tabak,['Tabakel']
Tablett,['Tablettlein']
Tante,['Tantel']
tatschen,"['Tatschelein', 'Tatschlein', 'Tätschelein']"
tatter,"['Tattel', 'Tatterlein', 'Tätterlein']"
Bert,['Taubbertel']
taub,"['Taubdüdel', 'Taubel', 'Taubelein']"
Jude,['Taubenjudlein']
tauchen,['Taucherlein']
taumeln,"['Taumel', 'Taumelein']"
zittern,['Teichzitterlein']
Tempel,['Tempelein']
Tenne,['Tennsel']
Qual,['Tierquälerei']
tupfen,"['Tipelein', 'Tupfenlein', 'Tüpfel', 'Tüpfelchen', 'Tüpfelein', 'Tüpflein']"
Tipp,['Tippelein']
tippen,['Tippsel']
toll,['Tollerei']
Kirche,['Totenkirchlein']
Toupet,['Toupetel']
trallen,['Trallerlötschlein']
Trallewatsch,['Trallewatschki']
Tran,['Tranmeichel']
Susanne,"['Transusel', 'Traumsusel', 'Traumsuselein']"
tratschen,['Tratschelein']
deuten,['Traumdeuterei']
dosen,['Traumduselein']
Traum,"['Traumdussel', 'Traumel', 'Traumenickel', 'Traumerlein', 'Traumernikel', 'Träumerlein']"
happeln,"['Traumhappel', 'Traumhappelein']"
Trutsche,"['Traumtrutschelein', 'Truschel', 'Truschelein', 'Truschkelein', 'Trutschel', 'Trutschelein', 'Trutscherl', 'Trütschel', 'Trütschelein', 'Trütschlein']"
Trio,['Tri']
tribulieren,['Tribuliererei']
Trichter,['Trichterlein']
triezen,['Triezlein']
trinken,"['Trinkel', 'Trinklein', 'Trünklein']"
Trolle,"['Trollel', 'Trollelein', 'Tröllelein', 'Trölllein']"
Trommel,"['Trommelein', 'Trommerl']"
Trott,['Trottel']
Trottel,['Trottelein']
Gertrude,['Trudel']
Truhe,"['Truhchen', 'Truhelein']"
Träne,['Tränmaichel']
trappen,['Träppel']
Trost,['Trösterlein']
trüb,['Trübsal']
Trüffel,['Trüffelein']
turteln,"['Turtel', 'Turteltäubchen', 'Turteltäublein']"
Taube,"['Täubchen', 'Täubel', 'Täubelein', 'Täuberl', 'Täublein']"
toppen,['Töppslein']
Torte,['Törtlein']
Gewände,['Türangelgewändlein']
Türke,['Türkel']
Turmel,"['Türmelchen', 'Türmelein']"
Turm,['Türmlein']
Tadel,"['Untadelein', 'Untädelein']"
tüchtig,['Untüchtel']
Urigel,['Urigelein']
uräß,['Uräßlein']
laden,['Verladegabel']
verrecken,"['Verreckerl', 'Verreckerlein']"
Rat,['Verräterchen']
Vers,"['Versel', 'Verslein']"
Vetter,['Vetterlein']
Wachtel,['Wachtelein']
wampfen,['Wampfelein']
wamsen,['Wamselein']
wanken,['Wankelein']
walgen,"['Wargelein', 'Wärgelein']"
einander,['Warmbeieinanderlein']
warten,"['Warterei', 'Wegwartel']"
Wasen,"['Waselein', 'Wäselein', 'Wäsenlein']"
ducken,['Wasserduckerlein']
Hornisse,['Wasserhornessel']
Runse,['Wasserrunsel']
Sabastian,['Wastel']
watscheln,['Watschelein']
wau,['Wauwelein']
wa,['Wawalein']
Balg,['Wechselbälglein']
weh,"['Wehelein', 'Wehwehlein']"
Weichsel,['Weichselein']
Rahm_2,['Weidenrähmlein']
Weide,['Weidlein']
Weile,"['Weilchen', 'Weilein']"
weinen,['Weinerei']
Wein,['Weinkriechlein']
Rebe,['Weinreblein']
weisen,['Weisel']
Welle,"['Wellchen', 'Wellebüschel', 'Wellenlein']"
welsch,"['Welschen', 'Welscherlein']"
Werk,['Werkerlein']
Wespe,"['Wespel', 'Wespelein', 'Wischel', 'Wispel', 'Wispelein']"
Wetter,['Wetterlein']
Wicht,"['Wichtel', 'Wichtlein']"
wiegeln,['Wiegel']
Wien,['Wienerlein']
Wiesel,"['Wieselchen', 'Wieselein', 'Wieserl']"
Wind,"['Windmännlein', 'Windspral', 'Windswirbel', 'Windszwirbel', 'Windwirbel']"
spräheln,['Windsprähel']
Aster,['Winterasterlein']
Wipfel,['Wipfelein']
Wirbel,['Wirbelein']
Wirt,['Wirtlein']
Wiss,"['Wissel', 'Wisselein', 'Wisserlein', 'Wissi']"
August,['Wissergustel']
dienen,['Wohlsdienerei']
worfeln,"['Worfel', 'Wörfel']"
Wuckel,['Wuckelein']
wulgern,['Wulgerlein']
Wurzel,['Wurzelein']
Wut,['Wutschädel']
Wutze,"['Wutzchen', 'Wutzel']"
wächeln,"['Wächel', 'Wächtel']"
Wade,['Wädelein']
Wams,['Wämslein']
Wange,['Wänglein']
trocken,['Wäschetrockelein']
Wonne,['Wönnchen']
werfen,"['Würfchen', 'Würflein']"
wüst,"['Wüstel', 'Wüstenei']"
zag,"['Zaglein', 'Zäglein']"
zampen,"['Zamperl', 'Zamperlein', 'Zämperlein']"
Zanke,"['Zankel', 'Zankelein', 'Zänkel']"
zanken,"['Zankerei', 'Zänkerlein']"
zart,['Zartelein']
zausen,"['Zausel', 'Zusserlein']"
zehn,"['Zehnerlein', 'Zehntel', 'Zehntlein']"
Zeile,['Zeilein']
Zeisig,"['Zeischen', 'Zeisel', 'Zeiselein', 'Zeiserl', 'Zeiserlein', 'Zeisiglein', 'Zeislein', 'Zieselchen']"
Zieche,['Ziechlein']
Ziefer,['Zieferlein']
Ziege,"['Ziegel', 'Ziegelein', 'Zieglein']"
Zeit,['Ziel']
Ziffer,['Zifferlein']
Zigarette,['Zigarettlein']
Zigeuner,['Zigeunerlein']
zimpern,['Zimperlein']
Zins,"['Zinselein', 'Zinsgerlein', 'Zinzelein']"
zeppern,['Zipperlein']
zischen,['Zischerlein']
zitieren,['Zitierdummel']
zitschen,['Zitschelein']
Zitze,"['Zitzel', 'Zitzelein']"
bitzeln,"['Zornbitzel', 'Zornsbitzel']"
Zorn,['Zornschöbel']
zuzeln,"['Zuckerzuzel', 'Zuzel', 'Züzel']"
zullen,"['Zullerlein', 'Zulli', 'Züllerlein']"
Zumpf,"['Zumpel', 'Zumpfel']"
mischen,['Zusammengemischi']
zwei,"['Zweisel', 'Zweitmal']"
Zwerg,"['Zwergchen', 'Zwergel', 'Zwerglein']"
Zwetschge,"['Zwetschgel', 'Zwetschgelein', 'Zwetschgerl', 'Zwetschgerlein']"
Zwiebel,['Zwiebelein']
Zwiesel,['Zwieselein']
Zwirbel,['Zwirbelein']
Zasser,['Zässerlein']
Zaute,['Zäutlein']
zöbeln,['Zöbel']
Zobel,['Zöbelein']
Zoll,['Zöllein']
Zuber,['Züberlein']
Zudel,['Züdelein']
Zunge,['Zünglein']
herein,['reinbindtüchlein']
äcken,['Äckelein']
Ampel,['Ämpelein']
ätsch,['Ätschelein']
Ochse,"['Öchsel', 'Öchslein']"
Oheim,['Öhlein']
Üchse,['Üchsel']
Ucker,['Ückel']
